openalexid,title,original_paper_date,original_paper_doi,retraction_date,retraction_doi,reason
https://openalex.org/W1863463731,Opersonnel assessment for non-profit organization: Example of psychological committee in Chinese colleges,2010-07-09T00:00:00Z,10.1109/ICAMS.2010.5553118,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553118,+Breach of Policy by Author;+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W1608123015,Perspective on purchase decision process mode of agricultural product consumer,2010-07-09T00:00:00Z,10.1109/ICAMS.2010.5553230,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553230,+Notice - Limited or No Information;
https://openalex.org/W1733654089,The analysis of psychological contract on knowledge collaboration in R&D team,2010-07-09T00:00:00Z,10.1109/ICAMS.2010.5553065,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553065,+Breach of Policy by Author;+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W1535771378,The effects of conflict on performance of staged team decision making in China,2010-07-09T00:00:00Z,10.1109/ICAMS.2010.5553053,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553053,+Notice - Limited or No Information;
https://openalex.org/W1715742207,The Enigma of Howard Gardner's Multiple Intelligences theory in the area of organizational effectiveness,2010-07-09T00:00:00Z,10.1109/ICAMS.2010.5553304,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553304,+Investigation by Journal/Publisher;+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W1906923904,A study of decisional analysis of utility reliability based on D-S theory,2010-06-12T00:00:00Z,10.1109/CCTAE.2010.5544342,2010-08-12T00:00:00Z,10.1109/CCTAE.2010.5544342,+Investigation by Journal/Publisher;+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W1950789178,Consumer e-commerce psychology,2010-06-25T00:00:00Z,10.1109/ICENT.2010.5532124,2010-07-29T00:00:00Z,10.1109/ICENT.2010.5532124,+Investigation by Journal/Publisher;+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W2140680213,Development of the self-directed learning scale for Chinese high school students,2010-06-22T00:00:00Z,10.1109/ICETC.2010.5529295,2010-07-29T00:00:00Z,10.1109/ICETC.2010.5529295,+Notice - Limited or No Information;
https://openalex.org/W1540481124,On the culture teaching of College English from the cognitive perspective,2010-06-25T00:00:00Z,10.1109/ICENT.2010.5532134,2010-07-29T00:00:00Z,10.1109/ICENT.2010.5532134,+Investigation by Journal/Publisher;+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W1481047922,Research on employment of college students oriented information dissemination,2010-06-22T00:00:00Z,10.1109/ICETC.2010.5529325,2010-07-29T00:00:00Z,10.1109/ICETC.2010.5529325,+Notice - Limited or No Information;
https://openalex.org/W1683597640,The analysis of diversified teaching methods in fundamental courses in higher education,2010-06-22T00:00:00Z,10.1109/ICETC.2010.5529189,2010-07-29T00:00:00Z,10.1109/ICETC.2010.5529189,+Notice - Limited or No Information;
https://openalex.org/W1619409001,Thinking and strategies to construct aesthetic experience of children,2010-06-22T00:00:00Z,10.1109/ICETC.2010.5529671,2010-07-29T00:00:00Z,10.1109/ICETC.2010.5529671,+Investigation by Journal/Publisher;+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W2153462579,Investigation and analysis of the vocational burnout of gym instructors in the common colleges of Hebei province,2010-05-10T00:00:00Z,10.1109/OPEE.2010.5508005,2010-07-12T00:00:00Z,10.1109/OPEE.2010.5508005,+Notice - Limited or No Information;
https://openalex.org/W1764674053,Psychological problems and countermeasures of college students,2010-05-10T00:00:00Z,10.1109/OPEE.2010.5508076,2010-07-12T00:00:00Z,10.1109/OPEE.2010.5508076,+Breach of Policy by Author;+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W1927161776,A new scheme on design graphics teaching integrating mental health education,2010-04-17T00:00:00Z,10.1109/EDT.2010.5496622,2010-06-28T00:00:00Z,10.1109/EDT.2010.5496622,+Notice - Limited or No Information;
https://openalex.org/W2004608058,Management of antidepressant withdrawal reactions,1998-04-01T00:00:00Z,10.1111/j.1745-7599.1998.tb01212.x,2010-06-25T00:00:00Z,10.1111/j.1745-7599.2010.00535.x,+Euphemisms for Plagiarism;+Plagiarism of Text;
https://openalex.org/W1635588724,Evolutionary game analysis on management of knowledge employee,2010-03-27T00:00:00Z,10.1109/ICACC.2010.5486906,2010-06-17T00:00:00Z,10.1109/ICACC.2010.5486906,+Notice - Limited or No Information;
https://openalex.org/W1869183543,A New Formula for Similarity Measures between Vague Sets,2010-03-06T00:00:00Z,10.1109/ETCS.2010.623,2010-05-06T00:00:00Z,10.1109/ETCS.2010.623,+Notice - Limited or No Information;
https://openalex.org/W1952548544,Intelligent Tutoring System Based on Credal Networks and Learning Emotions,2010-03-06T00:00:00Z,10.1109/ETCS.2010.427,2010-05-06T00:00:00Z,10.1109/ETCS.2010.427,+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W1529812774,Paying attention to develop the team spirits and cooperation of the undergraduate during the teaching,2010-03-06T00:00:00Z,10.1109/ETCS.2010.56,2010-05-06T00:00:00Z,10.1109/ETCS.2010.56,+Breach of Policy by Author;+Investigation by Journal/Publisher;
https://openalex.org/W1662260378,The negative influence of internet to the current undergraduate: Causes and countermeasures,2010-03-06T00:00:00Z,10.1109/ETCS.2010.45,2010-05-06T00:00:00Z,10.1109/ETCS.2010.45,+Breach of Policy by Author;+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W1501247317,Correlation of Anxiety and Motivation in English Language Learning,2009-12-11T00:00:00Z,10.1109/CISE.2009.5365006,2009-12-28T00:00:00Z,10.1109/CISE.2009.5365006,+Breach of Policy by Author;+Notice - Limited or No Information;
https://openalex.org/W2206170499,Race in professional spaces: Exploring the experience of British Hindu woman accountants,2007-12-01T00:00:00Z,10.1177/1468796807084018,2009-11-10T00:00:00Z,10.1177/1468796809348499,+Plagiarism of Article;
https://openalex.org/W2125294503,Prenatal smoking predicts non-responsiveness to an intervention targeting attention-deficit/hyperactivity symptoms in elementary schoolchildren,2006-08-22T00:00:00Z,10.1111/j.1469-7610.2006.01647.x,2009-11-05T00:00:00Z,10.1111/j.1469-7610.2009.02194.x,+Concerns/Issues About Data;
https://openalex.org/W1567749784,Does Trust Facilitate Knowledge Sharing?,2009-09-20T00:00:00Z,10.1109/ICMSS.2009.5302885,2009-10-30T00:00:00Z,10.1109/ICMSS.2009.5302885,+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W2106889083,A psychometric evaluation of the Chinese version of the Hospital Anxiety and Depression Scale in patients with coronary heart disease,2009-08-06T00:00:00Z,10.1111/j.1365-2702.2009.02807.x,2009-10-07T00:00:00Z,10.1111/j.1365-2702.2009.03043.x,+Duplication of Article;
https://openalex.org/W1563697359,Study on Resident Behaviors of Selecting Saving Bank,2009-05-17T00:00:00Z,10.1109/IFITA.2009.535,2009-09-04T00:00:00Z,10.1109/IFITA.2009.535,+Notice - Limited or No Information;
https://openalex.org/W1716311385,College Studentsâ€™ Domain-specific Self-Determination,2009-06-11T00:00:00Z,10.1109/ICBBE.2009.5162521,2009-07-14T00:00:00Z,10.1109/ICBBE.2009.5162521,+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W1924460907,The recreate model of aggressive driver based on the social information process,2009-04-24T00:00:00Z,10.1109/IIS.2009.90,2009-06-26T00:00:00Z,10.1109/IIS.2009.90,+Breach of Policy by Author;+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W2172285434,"Psychometric Characteristics of the Ankylosing Spondylitis Quality of Life Questionnaire, Short Form 36 Health Survey, and Functional Assessment of Chronic Illness Therapy-fatigue Subscale",2009-01-30T00:00:00Z,10.1186/1477-7525-9-36,2009-04-17T00:00:00Z,10.1186/1477-7525-7-34,+Concerns/Issues About Data;+Error in Analyses;+Error in Methods;+Lack of Approval from Author;+Unreliable Results;+Withdrawal;
https://openalex.org/W2091181654,Facialmetric similarities mediate mate choice: sexual imprinting on opposite-sex parents,2009-01-07T00:00:00Z,10.1098/rspb.2008.1021,2009-03-22T00:00:00Z,10.1098/rspb.2008.1774,+Concerns/Issues About Data;+Error in Analyses;+Error in Data;+Error in Methods;+Investigation by Journal/Publisher;
https://openalex.org/W2076222455,Putting action in perspective,2006-06-12T00:00:00Z,10.1016/j.cognition.2006.04.010,2009-01-03T00:00:00Z,10.1016/j.cognition.2008.12.003,+Notice - Limited or No Information;+Unreliable Results;
https://openalex.org/W2412609310,Forecasting one's future based on fleeting subjective experiences,2005-04-01T00:00:00Z,10.1177/0146167204271660,2009-01-01T00:00:00Z,10.1177/0146167209335628,+Falsification/Fabrication of Data;+Investigation by ORI;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W1989975250,The Views and Preferences of Resuscitated and Non-resuscitated Patients Towards Family Witnessed Resuscitation: A Qualitative Study,2008-09-13T00:00:00Z,10.1016/j.ijnurstu.2008.08.007,2009-01-01T00:00:00Z,10.1016/j.ijnurstu.2009.01.001,+Error by Journal/Publisher;+Retract and Replace;+Withdrawal;
https://openalex.org/W2117065183,"An Empirical Study on the Relationship of Conscientiousness, Justice Perception and Organizational Citizenship Behavior",2008-10-12T00:00:00Z,10.1109/WiCom.2008.1704,2008-11-18T00:00:00Z,10.1109/WiCom.2008.1704,+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W2540282039,"General Manager Overconfidence, Financial Constraints and Investment Decisions in Listed Company",2008-10-12T00:00:00Z,10.1109/WiCom.2008.2358,2008-11-18T00:00:00Z,10.1109/WiCom.2008.2358,+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W2545278490,How Does Service Brand Communication Influence Consumer's Psychology? A Study from the Perspective of Consumer Brand Attitude,2008-10-12T00:00:00Z,10.1109/WiCom.2008.1967,2008-11-18T00:00:00Z,10.1109/WiCom.2008.1967,+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W2118117856,Research on the Earnings Management of Chinese Listed Companies Based on Cognitive Reference Points,2008-10-12T00:00:00Z,10.1109/WiCom.2008.2349,2008-11-18T00:00:00Z,10.1109/WiCom.2008.2349,+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W2541408147,Research on the Mental Mechanism of Chinese Individual Investor,2008-10-12T00:00:00Z,10.1109/WiCom.2008.2380,2008-11-18T00:00:00Z,10.1109/WiCom.2008.2380,+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W2547568380,Study on Psychological Contract Imbalance and Management of Enterprise Research and Development Personnel,2008-10-12T00:00:00Z,10.1109/WiCom.2008.1709,2008-11-18T00:00:00Z,10.1109/WiCom.2008.1709,+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W2546340271,The Empirical Research of the Relationships between Psychological Contract Types and Organizational Outcomes,2008-10-12T00:00:00Z,10.1109/WiCom.2008.1694,2008-11-18T00:00:00Z,10.1109/WiCom.2008.1694,+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W2100306578,"The Festival Experience: An Analysis of Value Dimensions, Perceived Value and Satisfaction",2008-10-12T00:00:00Z,10.1109/WiCom.2008.1976,2008-11-18T00:00:00Z,10.1109/WiCom.2008.1976,+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W2543638409,The Structure of Teachers' Organizational Commitment in China: Confirmatory Factor Analysis,2008-10-12T00:00:00Z,10.1109/WiCom.2008.1693,2008-11-18T00:00:00Z,10.1109/WiCom.2008.1693,+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W2535421085,Transformational Leader Behavior and Efficacy Beliefs: The Mediating Role of Leader-Member Exchange (LMX) Across Culture,2008-10-12T00:00:00Z,10.1109/WiCom.2008.1674,2008-11-18T00:00:00Z,10.1109/WiCom.2008.1674,+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W2056757854,Hierarchical encoding of behavior: translating perception into action,2006-11-01T00:00:00Z,10.1037/0096-3445.135.4.588,2008-11-01T00:00:00Z,10.1037/a0013753,+Notice - Limited or No Information;+Unreliable Results;
https://openalex.org/W2037905604,Perspective taking promotes action understanding and learning,2006-12-01T00:00:00Z,10.1037/0096-1523.32.6.1405,2008-10-01T00:00:00Z,10.1037/a0013754,+Notice - Limited or No Information;+Unreliable Results;
https://openalex.org/W2048177378,Treatment for Children with Reactive Attachment Disorder: Dyadic Developmental Psychotherapy,2006-11-21T00:00:00Z,10.1111/j.1475-3588.2006.00428.x,2008-02-01T00:00:00Z,10.1111/j.1475-3588.2006.00428.x,+Duplication of Article;+Euphemisms for Duplication;
https://openalex.org/W2534908856,P-O Fit as an Alternative Predictor of Employee Service Performance: Do Shared Cognitions Matter?,2007-09-21T00:00:00Z,10.1109/WICOM.2007.1611,2007-10-08T00:00:00Z,10.1109/WICOM.2007.1611,+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W2084856098,Biological significance and posttraining changes in conditioned responding,2003-08-01T00:00:00Z,10.1016/S0023-9690(03)00012-2,2007-02-17T00:00:00Z,10.1080/17470210601095086,+Error in Data;
https://openalex.org/W2153359119,Interaction between preexposure and overshadowing: further analysis of the extended comparator hypothesis,2003-11-01T00:00:00Z,10.1080/02724990344000006,2007-02-17T00:00:00Z,10.1080/17470210601095086,+Error in Data;
https://openalex.org/W1527754484,Hospital Anxiety and Depression Scale: a study on the validation of the criteria and reliability on preoperative patients,2007-02-01T00:00:00Z,10.1590/S0034-70942007000100006,2007-02-01T00:00:00Z,10.1590/S0034-70942007000100006,+Date of Retraction/Other Unknown;+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W2052682376,The Man Who Shocked the World: The Life and Legacy of Stanley Milgram,2005-08-04T00:00:00Z,10.1136/bmj.331.7512.356,2005-12-15T00:00:00Z,10.1136/bmj.331.7530.1481-a,+Euphemisms for Plagiarism;+Plagiarism of Text;
https://openalex.org/W2026870256,Factor Structure of Posttraumatic Stress Disorder in Children Experienced Natural Disaster,2004-10-21T00:00:00Z,10.2117/psysoc.2004.158,2005-10-13T00:00:00Z,10.2117/psysoc.2005.354,+Copyright Claims;+Plagiarism of Text;
https://openalex.org/W2146082845,"A Study of Cohesive Patterns and Dynamic Choices Utilized by Two Schizophrenic Patients in Dialog, Pre- and Post-medication",1997-10-01T00:00:00Z,10.1177/002383099704000402,2003-03-01T00:00:00Z,NA,+Notice - Lack of;
https://openalex.org/W2156365350,"Now you see it, now you don't: explicit versus implicit measures of the personal/group discrimination discrepancy",2000-11-01T00:00:00Z,10.1111/1467-9280.00298,2002-03-01T00:00:00Z,10.1111/1467-9280.00437,+Error in Analyses;
